Geometry,Freq (Hz),Range,Time Slot (s),channel,ISI,
HL,0.5,1,0.5,Rx0Tx1,0.00132009,
HL,0.5,1,0.5,Rx0Tx1,0.00297502,
HL,0.5,1,0.5,Rx0Tx1,0.00188828,
HL,0.5,1,0.5,Rx0Tx1,0.00111797,
HL,0.5,1,0.5,Rx0Tx1,0.000498283,
HL,0.5,1,0.5,Rx0Tx1,0.000240462,
HL,0.5,1,0.5,Rx0Tx1,0.00083266,
HL,0.5,1,0.5,Rx0Tx1,0.000612455,
HL,0.5,1,0.5,Rx0Tx1,0.00120393,
HL,0.5,1,0.5,Rx0Tx1,0.00167951,
HL,0.5,1,0.5,Rx0Tx1,0.00069332,
HL,0.5,1,0.5,Rx0Tx1,0.00256748,
HL,0.5,1,0.5,Rx0Tx1,0.00393092,
HL,0.5,1,0.5,Rx0Tx1,0.00358396,
HL,0.5,1,0.5,Rx0Tx1,0.00477214,
HL,0.5,1,0.5,Rx0Tx1,0.000616977,
HL,0.5,1,0.5,Rx0Tx1,0.00184376,
HL,0.5,1,0.5,Rx0Tx1,0.000943957,
HL,0.5,1,0.5,Rx0Tx1,0.00151148,
HL,0.5,1,0.5,Rx0Tx1,0.00225369,
HL,0.5,1,0.5,Rx0Tx1,0.000619901,
HL,0.5,1,0.5,Rx0Tx1,0.000507603,
HL,0.5,1,0.5,Rx0Tx1,0.000573806,
HL,0.5,1,0.5,Rx0Tx1,0.00166313,
HL,0.5,1,0.5,Rx0Tx1,0.00647047,
HL,0.5,1,0.5,Rx0Tx1,0.00347785,
HL,0.5,1,0.5,Rx0Tx1,0.00124645,
HL,0.5,1,0.5,Rx0Tx1,0.000898323,
HL,0.5,1,0.5,Rx0Tx1,0.00198364,
HL,0.5,1,0.5,Rx0Tx1,0.00221018,
HL,0.5,1,0.5,Rx0Tx1,0.00418298,
HL,0.5,1,0.5,Rx0Tx1,0.00298555,
HL,0.5,1,0.5,Rx0Tx1,0.00142923,
HL,0.5,1,0.5,Rx0Tx1,0.000398843,
HL,0.5,1,0.5,Rx0Tx1,0.00203416,
HL,0.5,1,0.5,Rx0Tx1,0.00132105,
HL,0.5,1,0.5,Rx0Tx1,0.00260966,
HL,0.5,1,0.5,Rx0Tx1,0.00248732,
HL,0.5,1,0.5,Rx0Tx1,0.00336302,
HL,0.5,1,0.5,Rx0Tx1,0.00344563,
HL,0.5,1,0.5,Rx0Tx1,0.00400361,
HL,0.5,1,0.5,Rx0Tx1,0.00181378,
HL,0.5,1,0.5,Rx0Tx1,0.00299472,
HL,0.5,1,0.5,Rx0Tx1,0.00330927,
HL,0.5,1,0.5,Rx0Tx1,0.00112646,
HL,0.5,1,0.5,Rx0Tx1,0.00180623,
HL,0.5,1,0.5,Rx0Tx1,0.00319676,
HL,0.5,1,0.5,Rx0Tx1,0.0017984,
HL,0.5,1,0.5,Rx0Tx1,0.00125063,
HL,0.5,1,0.5,Rx0Tx1,0.00155455,
HL,0.5,1,0.5,Rx0Tx1,0.00186669,
HL,0.5,1,0.5,Rx0Tx1,0.00267044,
HL,0.5,1,0.5,Rx0Tx1,0.00311763,
HL,0.5,1,0.5,Rx0Tx1,0.00131621,
HL,0.5,1,0.5,Rx0Tx1,0.00165724,
HL,0.5,1,0.5,Rx0Tx1,0.00242527,
HL,0.5,1,0.5,Rx0Tx1,0.00202427,
HL,0.5,1,0.5,Rx0Tx1,0.00114966,
HL,0.5,1,0.5,Rx0Tx1,0.00303233,
HL,0.5,1,0.5,Rx0Tx1,0.00307754,
HL,0.5,1,0.5,Rx0Tx1,0.00539799,
HL,0.5,1,0.5,Rx0Tx1,0.00296954,
HL,0.5,1,0.5,Rx0Tx1,0.00337601,
HL,0.5,1,0.5,Rx0Tx1,0.00242659,
HL,0.5,1,0.5,Rx0Tx1,0.00172734,
HL,0.5,1,0.5,Rx0Tx1,0.00421794,
HL,0.5,1,0.5,Rx0Tx1,0.00202969,
HL,0.5,1,0.5,Rx0Tx1,0.00155385,
HL,0.5,1,0.5,Rx0Tx1,0.00435312,
HL,0.5,1,0.5,Rx0Tx1,0.0116728,
HL,0.5,1,0.5,Rx0Tx1,0.00236019,
HL,0.5,1,0.5,Rx0Tx1,0.0037162,
HL,0.5,1,0.5,Rx0Tx1,0.0023159,
HL,0.5,1,0.5,Rx0Tx1,0.00239967,
HL,0.5,1,0.5,Rx0Tx1,0.00112084,
HL,0.5,1,0.5,Rx0Tx1,0.00179614,
HL,0.5,1,0.5,Rx0Tx1,0.00692646,
HL,0.5,1,0.5,Rx0Tx1,0.00238883,
HL,0.5,1,0.5,Rx0Tx1,0.00322892,
HL,0.5,1,0.5,Rx0Tx1,0.00625478,
HL,0.5,1,0.5,Rx0Tx1,0.00265451,
HL,0.5,1,0.5,Rx0Tx1,0.00739149,
HL,0.5,1,0.5,Rx0Tx1,0.00333137,
HL,0.5,1,0.5,Rx0Tx1,0.00218872,
HL,0.5,1,0.5,Rx0Tx1,0.00127094,
HL,0.5,1,0.5,Rx0Tx1,0.00222241,
HL,0.5,1,0.5,Rx0Tx1,0.00173555,
HL,0.5,1,0.5,Rx0Tx1,0.00362821,
HL,0.5,1,0.5,Rx0Tx1,0.00238646,
HL,0.5,1,0.5,Rx0Tx1,0.0032539,
HL,0.5,1,0.5,Rx0Tx1,0.0041507,
HL,0.5,1,0.5,Rx0Tx1,0.0028293,
HL,0.5,1,0.5,Rx0Tx1,0.00276661,
HL,0.5,1,0.5,Rx0Tx1,0.00451291,
HL,0.5,1,0.5,Rx0Tx1,0.00378644,
HL,0.5,1,0.5,Rx0Tx1,0.00314843,
HL,0.5,1,0.5,Rx0Tx1,0.00694972,
HL,0.5,1,0.5,Rx0Tx1,0.00362419,
HL,0.5,1,0.5,Rx0Tx1,0.00109949,
HL,0.5,1,0.5,Rx0Tx1,0.00407721,
HL,0.5,1,0.5,Rx0Tx1,0.00373268,
HL,0.5,1,0.5,Rx0Tx1,0.00307363,
HL,0.5,1,0.5,Rx0Tx1,0.000990631,
HL,0.5,1,0.5,Rx0Tx1,0.00898552,
HL,0.5,1,0.5,Rx0Tx1,0.00354624,
HL,0.5,1,0.5,Rx0Tx1,0.00491005,
HL,0.5,1,0.5,Rx0Tx1,0.00248075,
HL,0.5,1,0.5,Rx0Tx1,0.00233472,
HL,0.5,1,0.5,Rx0Tx1,0.00149839,
HL,0.5,1,0.5,Rx0Tx1,0.00312394,
HL,0.5,1,0.5,Rx0Tx1,0.00315347,
HL,0.5,1,0.5,Rx0Tx1,0.00268411,
HL,0.5,1,0.5,Rx0Tx1,0.00317785,
HL,0.5,1,0.5,Rx0Tx1,0.00871401,
HL,0.5,1,0.5,Rx0Tx1,0.00227095,
HL,0.5,1,0.5,Rx0Tx1,0.00119193,
HL,0.5,1,0.5,Rx0Tx1,0.00218563,
HL,0.5,1,0.5,Rx0Tx1,0.00154714,
HL,0.5,1,0.5,Rx0Tx1,0.00413801,
HL,0.5,1,0.5,Rx0Tx1,0.0021632,
HL,0.5,1,0.5,Rx0Tx1,0.00234156,
HL,0.5,1,0.5,Rx0Tx1,0.00616989,
HL,0.5,1,0.5,Rx0Tx1,0.00544378,
HL,0.5,1,0.5,Rx0Tx1,0.00365715,
HL,0.5,1,0.5,Rx0Tx1,0.00536964,
HL,0.5,1,0.5,Rx0Tx1,0.00239056,
HL,0.5,1,0.5,Rx0Tx1,0.00327542,
HL,0.5,1,0.5,Rx0Tx1,0.00231186,
HL,0.5,1,0.5,Rx0Tx1,0.00096002,
HL,0.5,1,0.5,Rx0Tx1,0.00375189,
HL,0.5,1,0.5,Rx0Tx1,0.00334914,
HL,0.5,1,0.5,Rx0Tx1,0.0040542,
HL,0.5,1,0.5,Rx0Tx1,0.00362364,
HL,0.5,1,0.5,Rx0Tx1,0.00409556,
HL,0.5,1,0.5,Rx0Tx1,0.00392658,
HL,0.5,1,0.5,Rx0Tx1,0.00281219,
HL,0.5,1,0.5,Rx0Tx1,0.00106655,
HL,0.5,1,0.5,Rx0Tx1,0.00696005,
HL,0.5,1,0.5,Rx0Tx1,0.00536605,
HL,0.5,1,0.5,Rx0Tx1,0.00431219,
HL,0.5,1,0.5,Rx0Tx1,0.00261322,
HL,0.5,1,0.5,Rx0Tx1,0.00272705,
HL,0.5,1,0.5,Rx0Tx1,0.0044134,
HL,0.5,1,0.5,Rx0Tx1,0.0024171,
HL,0.5,1,0.5,Rx0Tx1,0.00207292,
HL,0.5,1,0.5,Rx0Tx1,0.00142883,
HL,0.5,1,0.5,Rx0Tx1,0.00315521,
HL,0.5,1,0.5,Rx0Tx1,0.00139286,
HL,0.5,1,0.5,Rx0Tx1,0.00438073,
HL,0.5,1,0.5,Rx0Tx1,0.00316128,
HL,0.5,1,0.5,Rx0Tx1,0.00809845,
HL,0.5,1,0.5,Rx0Tx1,0.00590313,
HL,0.5,1,0.5,Rx0Tx1,0.00246151,
HL,0.5,1,0.5,Rx0Tx1,0.00645181,
HL,0.5,1,0.5,Rx0Tx1,0.00407442,
HL,0.5,1,0.5,Rx0Tx1,0.00524743,
HL,0.5,1,0.5,Rx0Tx1,0.00501013,
HL,0.5,1,0.5,Rx0Tx1,0.00164447,
HL,0.5,1,0.5,Rx0Tx1,0.00396032,
HL,0.5,1,0.5,Rx0Tx1,0.00630338,
HL,0.5,1,0.5,Rx0Tx1,0.00386849,
HL,0.5,1,0.5,Rx0Tx1,0.00377975,
HL,0.5,1,0.5,Rx0Tx1,0.00546599,
HL,0.5,1,0.5,Rx0Tx1,0.00631997,
HL,0.5,1,0.5,Rx0Tx1,0.00765334,
HL,0.5,1,0.5,Rx0Tx1,0.00456115,
HL,0.5,1,0.5,Rx0Tx1,0.00547018,
HL,0.5,1,0.5,Rx0Tx1,0.00559108,
HL,0.5,1,0.5,Rx0Tx1,0.00223972,
HL,0.5,1,0.5,Rx0Tx1,0.00338745,
HL,0.5,1,0.5,Rx0Tx1,0.00378398,
HL,0.5,1,0.5,Rx0Tx1,0.00229965,
HL,0.5,1,0.5,Rx0Tx1,0.00406386,
HL,0.5,1,0.5,Rx0Tx1,0.00207255,
HL,0.5,1,0.5,Rx0Tx1,0.00994699,
HL,0.5,1,0.5,Rx0Tx1,0.00499038,
HL,0.5,1,0.5,Rx0Tx1,0.00453325,
HL,0.5,1,0.5,Rx0Tx1,0.00212363,
HL,0.5,1,0.5,Rx0Tx1,0.00274597,
HL,0.5,1,0.5,Rx0Tx1,0.0052695,
HL,0.5,1,0.5,Rx0Tx1,0.00853953,
HL,0.5,1,0.5,Rx0Tx1,0.00517914,
HL,0.5,1,0.5,Rx0Tx1,0.00322586,
HL,0.5,1,0.5,Rx0Tx1,0.00771376,
HL,0.5,1,0.5,Rx0Tx1,0.00383622,
HL,0.5,1,0.5,Rx0Tx1,0.00455324,
HL,0.5,1,0.5,Rx0Tx1,0.00666822,
HL,0.5,1,0.5,Rx0Tx1,0.00612538,
HL,0.5,1,0.5,Rx0Tx1,0.00754649,
HL,0.5,1,0.5,Rx0Tx1,0.00552837,
HL,0.5,1,0.5,Rx0Tx1,0.00267599,
HL,0.5,1,0.5,Rx0Tx1,0.00437048,
HL,0.5,1,0.5,Rx0Tx1,0.00241275,
HL,0.5,1,0.5,Rx0Tx1,0.00605683,
HL,0.5,1,0.5,Rx0Tx1,0.00963758,
HL,0.5,1,0.5,Rx0Tx1,0.00209157,
HL,0.5,1,0.5,Rx0Tx1,0.00358228,
HL,0.5,1,0.5,Rx0Tx1,0.00374197,
HL,0.5,1,0.5,Rx0Tx1,0.0110608,
HL,0.5,1,0.5,Rx0Tx1,0.00478385,
HL,0.5,1,0.5,Rx0Tx1,0.00169437,
HL,0.5,1,0.5,Rx0Tx1,0.00476818,
HL,0.5,1,0.5,Rx0Tx1,0.00172927,
HL,0.5,1,0.5,Rx0Tx1,0.00383819,
HL,0.5,1,0.5,Rx0Tx1,0.00269517,
HL,0.5,1,0.5,Rx0Tx1,0.00560923,
HL,0.5,1,0.5,Rx0Tx1,0.00508244,
HL,0.5,1,0.5,Rx0Tx1,0.009196,
HL,0.5,1,0.5,Rx0Tx1,0.00643296,
HL,0.5,1,0.5,Rx0Tx1,0.00159637,
HL,0.5,1,0.5,Rx0Tx1,0.00540264,
HL,0.5,1,0.5,Rx0Tx1,0.00510774,
HL,0.5,1,0.5,Rx0Tx1,0.00244218,
HL,0.5,1,0.5,Rx0Tx1,0.00308489,
HL,0.5,1,0.5,Rx0Tx1,0.00471855,
HL,0.5,1,0.5,Rx0Tx1,0.00331261,
HL,0.5,1,0.5,Rx0Tx1,0.00380097,
HL,0.5,1,0.5,Rx0Tx1,0.00621277,
HL,0.5,1,0.5,Rx0Tx1,0.0061923,
HL,0.5,1,0.5,Rx0Tx1,0.00472306,
HL,0.5,1,0.5,Rx0Tx1,0.0040975,
HL,0.5,1,0.5,Rx0Tx1,0.00526783,
HL,0.5,1,0.5,Rx0Tx1,0.0066735,
HL,0.5,1,0.5,Rx0Tx1,0.00417842,
HL,0.5,1,0.5,Rx0Tx1,0.00436889,
HL,0.5,1,0.5,Rx0Tx1,0.00514298,
HL,0.5,1,0.5,Rx0Tx1,0.00147115,
HL,0.5,1,0.5,Rx0Tx1,0.00196649,
HL,0.5,1,0.5,Rx0Tx1,0.00332101,
HL,0.5,1,0.5,Rx0Tx1,0.00208945,
HL,0.5,1,0.5,Rx0Tx1,0.00662509,
HL,0.5,1,0.5,Rx0Tx1,0.00451139,
HL,0.5,1,0.5,Rx0Tx1,0.00748587,
HL,0.5,1,0.5,Rx0Tx1,0.00320255,
HL,0.5,1,0.5,Rx0Tx1,0.00371811,
HL,0.5,1,0.5,Rx0Tx1,0.00647976,
HL,0.5,1,0.5,Rx0Tx1,0.00372312,
HL,0.5,1,0.5,Rx0Tx1,0.00553436,
HL,0.5,1,0.5,Rx0Tx1,0.00693607,
HL,0.5,1,0.5,Rx0Tx1,0.00712563,
HL,0.5,1,0.5,Rx0Tx1,0.0055249,
HL,0.5,1,0.5,Rx0Tx1,0.00915837,
HL,0.5,1,0.5,Rx0Tx1,0.00562742,
HL,0.5,1,0.5,Rx0Tx1,0.00628041,
HL,0.5,1,0.5,Rx0Tx1,0.00443155,
HL,0.5,1,0.5,Rx0Tx1,0.00593681,
HL,0.5,1,0.5,Rx0Tx1,0.00564122,
HL,0.5,1,0.5,Rx0Tx1,0.00607813,
HL,0.5,1,0.5,Rx0Tx1,0.0072072,
HL,0.5,1,0.5,Rx0Tx1,0.00308902,
HL,0.5,1,0.5,Rx0Tx1,0.00471539,
HL,0.5,1,0.5,Rx0Tx1,0.0063136,
HL,0.5,1,0.5,Rx0Tx1,0.00449156,
HL,0.5,1,0.5,Rx0Tx1,0.00436252,
HL,0.5,1,0.5,Rx0Tx1,0.00430994,
HL,0.5,1,0.5,Rx0Tx1,0.00361171,
HL,0.5,1,0.5,Rx0Tx1,0.00803994,
HL,0.5,1,0.5,Rx0Tx1,0.0059442,
HL,0.5,1,0.5,Rx0Tx1,0.00596787,
HL,0.5,1,0.5,Rx0Tx1,0.00364299,
HL,0.5,1,0.5,Rx0Tx1,0.00500647,
HL,0.5,1,0.5,Rx0Tx1,0.00228642,
HL,0.5,1,0.5,Rx0Tx1,0.0114013,
HL,0.5,1,0.5,Rx0Tx1,0.0121319,
HL,0.5,1,0.5,Rx0Tx1,0.0037716,
HL,0.5,1,0.5,Rx0Tx1,0.00315195,
HL,0.5,1,0.5,Rx0Tx1,0.00376248,
HL,0.5,1,0.5,Rx0Tx1,0.00392627,
HL,0.5,1,0.5,Rx0Tx1,0.00490404,
HL,0.5,1,0.5,Rx0Tx1,0.00354659,
HL,0.5,1,0.5,Rx0Tx1,0.00522489,
HL,0.5,1,0.5,Rx0Tx1,0.00470893,
HL,0.5,1,0.5,Rx0Tx1,0.00726401,
HL,0.5,1,0.5,Rx0Tx1,0.0139556,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,1.25775e-05,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,3.93149e-05,
HL,0.5,1,0.5,Rx1Tx0,9.83396e-05,
HL,0.5,1,0.5,Rx1Tx0,0.000154012,
HL,0.5,1,0.5,Rx1Tx0,5.69227e-05,
HL,0.5,1,0.5,Rx1Tx0,9.08991e-06,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,7.46822e-05,
HL,0.5,1,0.5,Rx1Tx0,0.000136333,
HL,0.5,1,0.5,Rx1Tx0,5.55827e-05,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0.000147682,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,0.0001503,
HL,0.5,1,0.5,Rx1Tx0,0.000402709,
HL,0.5,1,0.5,Rx1Tx0,0.000153317,
HL,0.5,1,0.5,Rx1Tx0,7.32949e-06,
HL,0.5,1,0.5,Rx1Tx0,0.000103028,
HL,0.5,1,0.5,Rx1Tx0,0.000405512,
HL,0.5,1,0.5,Rx1Tx0,0.00077057,
HL,0.5,1,0.5,Rx1Tx0,0.000293054,
HL,0.5,1,0.5,Rx1Tx0,0.00024901,
HL,0.5,1,0.5,Rx1Tx0,0.000302981,
HL,0.5,1,0.5,Rx1Tx0,0.00108032,
HL,0.5,1,0.5,Rx1Tx0,0,
HL,0.5,1,0.5,Rx1Tx0,6.22471e-05,
HL,0.5,1,0.5,Rx1Tx0,0.000238295,
HL,0.5,1,0.5,Rx1Tx0,0.000746839,
HL,0.5,1,0.5,Rx1Tx0,0.00031442,
HL,0.5,1,0.5,Rx1Tx0,0.000160553,
HL,0.5,1,0.5,Rx1Tx0,0.000548496,
HL,0.5,1,0.5,Rx1Tx0,0.00215273,
HL,0.5,1,0.5,Rx1Tx0,0.00137244,
HL,0.5,1,0.5,Rx1Tx0,0.000241387,
HL,0.5,1,0.5,Rx1Tx0,0.000384226,
HL,0.5,1,0.5,Rx1Tx0,0.000948043,
HL,0.5,1,0.5,Rx1Tx0,0.000257054,
HL,0.5,1,0.5,Rx1Tx0,0.000392091,
HL,0.5,1,0.5,Rx1Tx0,0.000880378,
HL,0.5,1,0.5,Rx1Tx0,0.00019724,
HL,0.5,1,0.5,Rx1Tx0,0.000448077,
HL,0.5,1,0.5,Rx1Tx0,0.000354912,
HL,0.5,1,0.5,Rx1Tx0,0.000792507,
HL,0.5,1,0.5,Rx1Tx0,0.000491618,
HL,0.5,1,0.5,Rx1Tx0,0.000426254,
HL,0.5,1,0.5,Rx1Tx0,0.000993605,
HL,0.5,1,0.5,Rx1Tx0,0.00137589,
HL,0.5,1,0.5,Rx1Tx0,0.000124881,
HL,0.5,1,0.5,Rx1Tx0,7.06369e-05,
HL,0.5,1,0.5,Rx1Tx0,0.000546075,
HL,0.5,1,0.5,Rx1Tx0,0.0019302,
HL,0.5,1,0.5,Rx1Tx0,0.000216378,
HL,0.5,1,0.5,Rx1Tx0,0.00125167,
HL,0.5,1,0.5,Rx1Tx0,0.000255701,
HL,0.5,1,0.5,Rx1Tx0,7.48345e-05,
HL,0.5,1,0.5,Rx1Tx0,0.00129882,
HL,0.5,1,0.5,Rx1Tx0,0.00122527,
HL,0.5,1,0.5,Rx1Tx0,0.000724583,
HL,0.5,1,0.5,Rx1Tx0,0.00167892,
HL,0.5,1,0.5,Rx1Tx0,0.000248328,
HL,0.5,1,0.5,Rx1Tx0,0.000166635,
HL,0.5,1,0.5,Rx1Tx0,0.00124468,
HL,0.5,1,0.5,Rx1Tx0,0.000866005,
HL,0.5,1,0.5,Rx1Tx0,0.00123746,
HL,0.5,1,0.5,Rx1Tx0,0.00068974,
HL,0.5,1,0.5,Rx1Tx0,0.000394609,
HL,0.5,1,0.5,Rx1Tx0,0.000579414,
HL,0.5,1,0.5,Rx1Tx0,0.00123963,
HL,0.5,1,0.5,Rx1Tx0,0.000507979,
HL,0.5,1,0.5,Rx1Tx0,0.000588976,
HL,0.5,1,0.5,Rx1Tx0,0.00112575,
HL,0.5,1,0.5,Rx1Tx0,0.00023447,
HL,0.5,1,0.5,Rx1Tx0,0.00116274,
HL,0.5,1,0.5,Rx1Tx0,0.000527782,
HL,0.5,1,0.5,Rx1Tx0,0.00171342,
HL,0.5,1,0.5,Rx1Tx0,0.00310507,
HL,0.5,1,0.5,Rx1Tx0,0.00336145,
HL,0.5,1,0.5,Rx1Tx0,0.00136661,
HL,0.5,1,0.5,Rx1Tx0,0.00057329,
HL,0.5,1,0.5,Rx1Tx0,0.000182448,
HL,0.5,1,0.5,Rx1Tx0,0.000975039,
HL,0.5,1,0.5,Rx1Tx0,0.00241729,
HL,0.5,1,0.5,Rx1Tx0,0.00250802,
HL,0.5,1,0.5,Rx1Tx0,0.00117799,
HL,0.5,1,0.5,Rx1Tx0,0.00123706,
HL,0.5,1,0.5,Rx1Tx0,0.000421925,
HL,0.5,1,0.5,Rx1Tx0,0.00124938,
HL,0.5,1,0.5,Rx1Tx0,0.00163638,
HL,0.5,1,0.5,Rx1Tx0,0.00185349,
HL,0.5,1,0.5,Rx1Tx0,0.000612523,
HL,0.5,1,0.5,Rx1Tx0,0.00102932,
HL,0.5,1,0.5,Rx1Tx0,0.00127452,
HL,0.5,1,0.5,Rx1Tx0,0.00172855,
HL,0.5,1,0.5,Rx1Tx0,0.0015707,
HL,0.5,1,0.5,Rx1Tx0,0.00175564,
HL,0.5,1,0.5,Rx1Tx0,0.00106823,
HL,0.5,1,0.5,Rx1Tx0,0.00084038,
HL,0.5,1,0.5,Rx1Tx0,0.000454011,
HL,0.5,1,0.5,Rx1Tx0,0.000439999,
HL,0.5,1,0.5,Rx1Tx0,0.000737387,
HL,0.5,1,0.5,Rx1Tx0,0.000593477,
HL,0.5,1,0.5,Rx1Tx0,0.000693472,
HL,0.5,1,0.5,Rx1Tx0,0.00335364,
HL,0.5,1,0.5,Rx1Tx0,0.00370031,
HL,0.5,1,0.5,Rx1Tx0,0.00265809,
HL,0.5,1,0.5,Rx1Tx0,0.00384897,
HL,0.5,1,0.5,Rx1Tx0,0.00563218,
HL,0.5,1,0.5,Rx1Tx0,0.002554,
HL,0.5,1,0.5,Rx1Tx0,0.00121988,
HL,0.5,1,0.5,Rx1Tx0,0.00214263,
HL,0.5,1,0.5,Rx1Tx0,0.00121507,
HL,0.5,1,0.5,Rx1Tx0,0.00429562,
HL,0.5,1,0.5,Rx1Tx0,0.00134489,
HL,0.5,1,0.5,Rx1Tx0,0.00120472,
HL,0.5,1,0.5,Rx1Tx0,0.00231289,
HL,0.5,1,0.5,Rx1Tx0,0.00069961,
HL,0.5,1,0.5,Rx1Tx0,0.0018524,
HL,0.5,1,0.5,Rx1Tx0,0.00241008,
HL,0.5,1,0.5,Rx1Tx0,0.00323346,
HL,0.5,1,0.5,Rx1Tx0,0.00453543,
HL,0.5,1,0.5,Rx1Tx0,0.00302976,
HL,0.5,1,0.5,Rx1Tx0,0.00294054,
HL,0.5,1,0.5,Rx1Tx0,0.00162039,
HL,0.5,1,0.5,Rx1Tx0,0.00432663,
HL,0.5,1,0.5,Rx1Tx0,0.00266637,
HL,0.5,1,0.5,Rx1Tx0,0.00141049,
HL,0.5,1,0.5,Rx1Tx0,0.00345196,
HL,0.5,1,0.5,Rx1Tx0,0.00408266,
HL,0.5,1,0.5,Rx1Tx0,0.0036592,
HL,0.5,1,0.5,Rx1Tx0,0.00333455,
HL,0.5,1,0.5,Rx1Tx0,0.00344084,
HL,0.5,1,0.5,Rx1Tx0,0.00377725,
HL,0.5,1,0.5,Rx1Tx0,0.00119642,
HL,0.5,1,0.5,Rx1Tx0,0.00446906,
HL,0.5,1,0.5,Rx1Tx0,0.0049317,
HL,0.5,1,0.5,Rx1Tx0,0.00358913,
HL,0.5,1,0.5,Rx1Tx0,0.00430417,
HL,0.5,1,0.5,Rx1Tx0,0.00350747,
HL,0.5,1,0.5,Rx1Tx0,0.00250326,
HL,0.5,1,0.5,Rx1Tx0,0.0031067,
HL,0.5,1,0.5,Rx1Tx0,0.00569603,
HL,0.5,1,0.5,Rx1Tx0,0.00356959,
HL,0.5,1,0.5,Rx1Tx0,0.00185997,
HL,0.5,1,0.5,Rx1Tx0,0.00302756,
HL,0.5,1,0.5,Rx1Tx0,0.00336657,
HL,0.5,1,0.5,Rx1Tx0,0.00553857,
HL,0.5,1,0.5,Rx1Tx0,0.00246759,
HL,0.5,1,0.5,Rx1Tx0,0.0019613,
HL,0.5,1,0.5,Rx1Tx0,0.000266715,
HL,0.5,1,0.5,Rx1Tx0,0.00123127,
HL,0.5,1,0.5,Rx1Tx0,0.0010431,
HL,0.5,1,0.5,Rx1Tx0,0.00351789,
HL,0.5,1,0.5,Rx1Tx0,0.00514541,
HL,0.5,1,0.5,Rx1Tx0,0.0107692,
HL,0.5,1,0.5,Rx1Tx0,0.000610165,
HL,0.5,1,0.5,Rx1Tx0,0.00228716,
HL,0.5,1,0.5,Rx1Tx0,0.00197774,
HL,0.5,1,0.5,Rx1Tx0,0.00150415,
HL,0.5,1,0.5,Rx1Tx0,0.00568363,
HL,0.5,1,0.5,Rx1Tx0,0.00205708,
HL,0.5,1,0.5,Rx1Tx0,0.00316361,
HL,0.5,1,0.5,Rx1Tx0,0.00422447,
HL,0.5,1,0.5,Rx1Tx0,0.00617491,
HL,0.5,1,0.5,Rx1Tx0,0.00815304,
HL,0.5,1,0.5,Rx1Tx0,0.00522074,
HL,0.5,1,0.5,Rx1Tx0,0.00324608,
HL,0.5,1,0.5,Rx1Tx0,0.00331536,
HL,0.5,1,0.5,Rx1Tx0,0.00160035,
HL,0.5,1,0.5,Rx1Tx0,0.00436644,
HL,0.5,1,0.5,Rx1Tx0,0.0032833,
HL,0.5,1,0.5,Rx1Tx0,0.00154103,
HL,0.5,1,0.5,Rx1Tx0,0.00308952,
HL,0.5,1,0.5,Rx1Tx0,0.00503265,
HL,0.5,1,0.5,Rx1Tx0,0.0032523,
HL,0.5,1,0.5,Rx1Tx0,0.0021815,
HL,0.5,1,0.5,Rx1Tx0,0.00274357,
HL,0.5,1,0.5,Rx1Tx0,0.00434689,
HL,0.5,1,0.5,Rx1Tx0,0.00320946,
HL,0.5,1,0.5,Rx1Tx0,0.00345538,
HL,0.5,1,0.5,Rx1Tx0,0.00330281,
HL,0.5,1,0.5,Rx1Tx0,0.00317138,
HL,0.5,1,0.5,Rx1Tx0,0.00293932,
HL,0.5,1,0.5,Rx1Tx0,0.00523611,
HL,0.5,1,0.5,Rx1Tx0,0.00478836,
HL,0.5,1,0.5,Rx1Tx0,0.00227655,
HL,0.5,1,0.5,Rx1Tx0,0.00194252,
HL,0.5,1,0.5,Rx1Tx0,0.00168276,
HL,0.5,1,0.5,Rx1Tx0,0.00282408,
HL,0.5,1,0.5,Rx1Tx0,0.000798405,
HL,0.5,1,0.5,Rx1Tx0,0.00443305,
HL,0.5,1,0.5,Rx1Tx0,0.0047697,
HL,0.5,1,0.5,Rx1Tx0,0.0063265,
HL,0.5,1,0.5,Rx1Tx0,0.0035609,
HL,0.5,1,0.5,Rx1Tx0,0.00164626,
HL,0.5,1,0.5,Rx1Tx0,0.00382464,
HL,0.5,1,0.5,Rx1Tx0,0.0034501,
HL,0.5,1,0.5,Rx1Tx0,0.00655494,
