Geometry,Freq (Hz),Range,Time Slot (s),channel,ISI,
VL,0.6,1,0.06,Rx0,0.00315844,
VL,0.6,1,0.06,Rx0,0.0962956,
VL,0.6,1,0.06,Rx0,0.132103,
VL,0.6,1,0.06,Rx0,0.00633071,
VL,0.6,1,0.06,Rx0,0.0905057,
VL,0.6,1,0.06,Rx0,0.00731561,
VL,0.6,1,0.06,Rx0,0.0716599,
VL,0.6,1,0.06,Rx0,0.0907945,
VL,0.6,1,0.06,Rx0,0.03595,
VL,0.6,1,0.06,Rx0,0.155098,
VL,0.6,1,0.06,Rx0,0.0183915,
VL,0.6,1,0.06,Rx0,0.181362,
VL,0.6,1,0.06,Rx0,0.0169401,
VL,0.6,1,0.06,Rx0,0.0734463,
VL,0.6,1,0.06,Rx0,0.0173046,
VL,0.6,1,0.06,Rx0,0.00266845,
VL,0.6,1,0.06,Rx0,0.0455423,
VL,0.6,1,0.06,Rx0,0.0373208,
VL,0.6,1,0.06,Rx0,0.0359266,
VL,0.6,1,0.06,Rx0,0.0308344,
VL,0.6,1,0.06,Rx0,0.132681,
VL,0.6,1,0.06,Rx0,0.148086,
VL,0.6,1,0.06,Rx0,0.00683933,
VL,0.6,1,0.06,Rx0,0.0233575,
VL,0.6,1,0.06,Rx0,0.0391438,
VL,0.6,1,0.06,Rx0,0.0208541,
VL,0.6,1,0.06,Rx0,0.0469177,
VL,0.6,1,0.06,Rx0,0.0204569,
VL,0.6,1,0.06,Rx0,0.0588117,
VL,0.6,1,0.06,Rx0,0.188805,
VL,0.6,1,0.06,Rx0,0.01801,
VL,0.6,1,0.06,Rx0,0.0861134,
VL,0.6,1,0.06,Rx0,0.0884969,
VL,0.6,1,0.06,Rx0,0.0414477,
VL,0.6,1,0.06,Rx0,0.16913,
VL,0.6,1,0.06,Rx0,0.161836,
VL,0.6,1,0.06,Rx0,0.070825,
VL,0.6,1,0.06,Rx0,0.0375405,
VL,0.6,1,0.06,Rx0,0.0219631,
VL,0.6,1,0.06,Rx0,0.0557186,
VL,0.6,1,0.06,Rx0,0.0483407,
VL,0.6,1,0.06,Rx0,0.0198553,
VL,0.6,1,0.06,Rx0,0.0848666,
VL,0.6,1,0.06,Rx0,0.0263959,
VL,0.6,1,0.06,Rx0,0.002166,
VL,0.6,1,0.06,Rx0,0.0223046,
VL,0.6,1,0.06,Rx0,0.030187,
VL,0.6,1,0.06,Rx0,0.0285862,
VL,0.6,1,0.06,Rx0,0.0188496,
VL,0.6,1,0.06,Rx0,0.0977619,
VL,0.6,1,0.06,Rx0,0.008884,
VL,0.6,1,0.06,Rx0,0.0482972,
VL,0.6,1,0.06,Rx0,0.141397,
VL,0.6,1,0.06,Rx0,0.097937,
VL,0.6,1,0.06,Rx0,0.134164,
VL,0.6,1,0.06,Rx0,0.0173822,
VL,0.6,1,0.06,Rx0,0.0865516,
VL,0.6,1,0.06,Rx0,0.0399397,
VL,0.6,1,0.06,Rx0,0.0798308,
VL,0.6,1,0.06,Rx0,0.0667706,
VL,0.6,1,0.06,Rx0,0.116777,
VL,0.6,1,0.06,Rx0,0.0221483,
VL,0.6,1,0.06,Rx0,0.0788581,
VL,0.6,1,0.06,Rx0,0.109813,
VL,0.6,1,0.06,Rx0,0.0684234,
VL,0.6,1,0.06,Rx0,0.00653721,
VL,0.6,1,0.06,Rx0,0.0535624,
VL,0.6,1,0.06,Rx0,0.0795981,
VL,0.6,1,0.06,Rx0,0.0440636,
VL,0.6,1,0.06,Rx0,0.0986339,
VL,0.6,1,0.06,Rx0,0.0574374,
VL,0.6,1,0.06,Rx0,0.352375,
VL,0.6,1,0.06,Rx0,0.0327104,
VL,0.6,1,0.06,Rx0,0.054392,
VL,0.6,1,0.06,Rx0,0.0466023,
VL,0.6,1,0.06,Rx0,0.0887625,
VL,0.6,1,0.06,Rx0,0.0184377,
VL,0.6,1,0.06,Rx0,0.0493883,
VL,0.6,1,0.06,Rx0,0.0378666,
VL,0.6,1,0.06,Rx0,0.0404007,
VL,0.6,1,0.06,Rx0,0.0384051,
VL,0.6,1,0.06,Rx0,0.20895,
VL,0.6,1,0.06,Rx0,0.102468,
VL,0.6,1,0.06,Rx0,0.138594,
VL,0.6,1,0.06,Rx0,0.0079269,
VL,0.6,1,0.06,Rx0,0.0410318,
VL,0.6,1,0.06,Rx0,0.00183608,
VL,0.6,1,0.06,Rx0,0.043537,
VL,0.6,1,0.06,Rx0,0.0463929,
VL,0.6,1,0.06,Rx0,0.126001,
VL,0.6,1,0.06,Rx0,0.0208435,
VL,0.6,1,0.06,Rx0,0.102995,
VL,0.6,1,0.06,Rx0,0.01201,
VL,0.6,1,0.06,Rx0,0.0358458,
VL,0.6,1,0.06,Rx0,0.0384148,
VL,0.6,1,0.06,Rx0,0.0364425,
VL,0.6,1,0.06,Rx0,0.113388,
VL,0.6,1,0.06,Rx0,0.111352,
VL,0.6,1,0.06,Rx0,0.0573729,
VL,0.6,1,0.06,Rx0,0.0538758,
VL,0.6,1,0.06,Rx0,0.00487372,
VL,0.6,1,0.06,Rx0,0.144027,
VL,0.6,1,0.06,Rx0,0.0497047,
VL,0.6,1,0.06,Rx0,0.143541,
VL,0.6,1,0.06,Rx0,0.0195087,
VL,0.6,1,0.06,Rx0,0.0518003,
VL,0.6,1,0.06,Rx0,0.0455694,
VL,0.6,1,0.06,Rx0,0.00176118,
VL,0.6,1,0.06,Rx0,0.0338472,
VL,0.6,1,0.06,Rx0,0.0139782,
VL,0.6,1,0.06,Rx0,0.017972,
VL,0.6,1,0.06,Rx0,0.11133,
VL,0.6,1,0.06,Rx0,0.0232563,
VL,0.6,1,0.06,Rx0,0.099664,
VL,0.6,1,0.06,Rx0,0.051712,
VL,0.6,1,0.06,Rx0,0.0197637,
VL,0.6,1,0.06,Rx0,0.0185553,
VL,0.6,1,0.06,Rx0,0.00480807,
VL,0.6,1,0.06,Rx0,0.124595,
VL,0.6,1,0.06,Rx0,0.0502401,
VL,0.6,1,0.06,Rx0,0.0442357,
VL,0.6,1,0.06,Rx0,0.100829,
VL,0.6,1,0.06,Rx0,0.010719,
VL,0.6,1,0.06,Rx0,0.00932514,
VL,0.6,1,0.06,Rx0,0.0271474,
VL,0.6,1,0.06,Rx0,0.0127202,
VL,0.6,1,0.06,Rx0,0.0287119,
VL,0.6,1,0.06,Rx0,0.0510433,
VL,0.6,1,0.06,Rx0,0.0664664,
VL,0.6,1,0.06,Rx0,0.079265,
VL,0.6,1,0.06,Rx0,0.0531925,
VL,0.6,1,0.06,Rx0,0.0781585,
VL,0.6,1,0.06,Rx0,0.0501388,
VL,0.6,1,0.06,Rx0,0.0634267,
VL,0.6,1,0.06,Rx0,0.089251,
VL,0.6,1,0.06,Rx0,0.112558,
VL,0.6,1,0.06,Rx0,0.0339548,
VL,0.6,1,0.06,Rx0,0.0552259,
VL,0.6,1,0.06,Rx0,0.00282516,
VL,0.6,1,0.06,Rx0,0.108707,
VL,0.6,1,0.06,Rx0,0.101508,
VL,0.6,1,0.06,Rx0,0.126537,
VL,0.6,1,0.06,Rx0,0.06636,
VL,0.6,1,0.06,Rx0,0.0252421,
VL,0.6,1,0.06,Rx0,0.114031,
VL,0.6,1,0.06,Rx0,0.134458,
VL,0.6,1,0.06,Rx0,0.0576872,
VL,0.6,1,0.06,Rx0,0.182235,
VL,0.6,1,0.06,Rx0,0.0589173,
VL,0.6,1,0.06,Rx0,0.0641056,
VL,0.6,1,0.06,Rx0,0.0475833,
VL,0.6,1,0.06,Rx0,0.0467674,
VL,0.6,1,0.06,Rx0,0.0686327,
VL,0.6,1,0.06,Rx0,0.0328507,
VL,0.6,1,0.06,Rx0,0.0468059,
VL,0.6,1,0.06,Rx0,0.129599,
VL,0.6,1,0.06,Rx0,0.126722,
VL,0.6,1,0.06,Rx0,0.0386894,
VL,0.6,1,0.06,Rx0,0.111739,
VL,0.6,1,0.06,Rx0,0.0389784,
VL,0.6,1,0.06,Rx0,0.0534831,
VL,0.6,1,0.06,Rx0,0.00439588,
VL,0.6,1,0.06,Rx0,0.00566653,
VL,0.6,1,0.06,Rx0,0.095413,
VL,0.6,1,0.06,Rx0,0.0804459,
VL,0.6,1,0.06,Rx0,0.0607067,
VL,0.6,1,0.06,Rx0,0.117099,
VL,0.6,1,0.06,Rx0,0.188973,
VL,0.6,1,0.06,Rx0,0.0703213,
VL,0.6,1,0.06,Rx0,0.229961,
VL,0.6,1,0.06,Rx0,0.104819,
VL,0.6,1,0.06,Rx0,0.0149898,
VL,0.6,1,0.06,Rx0,0.0291789,
VL,0.6,1,0.06,Rx0,0.197031,
VL,0.6,1,0.06,Rx0,0.0883463,
VL,0.6,1,0.06,Rx0,0.0285639,
VL,0.6,1,0.06,Rx0,0.113748,
VL,0.6,1,0.06,Rx0,0.130253,
VL,0.6,1,0.06,Rx0,0.195534,
VL,0.6,1,0.06,Rx0,0.0792368,
VL,0.6,1,0.06,Rx0,0.167078,
VL,0.6,1,0.06,Rx0,0.161057,
VL,0.6,1,0.06,Rx0,0.162051,
VL,0.6,1,0.06,Rx0,0.0149176,
VL,0.6,1,0.06,Rx0,0.138782,
VL,0.6,1,0.06,Rx0,0.0421635,
VL,0.6,1,0.06,Rx0,0.0548066,
VL,0.6,1,0.06,Rx0,0.0345412,
VL,0.6,1,0.06,Rx0,0.0824337,
VL,0.6,1,0.06,Rx0,0.00925752,
VL,0.6,1,0.06,Rx0,0.0288132,
VL,0.6,1,0.06,Rx0,0.256738,
VL,0.6,1,0.06,Rx0,0.0299344,
VL,0.6,1,0.06,Rx0,0.217131,
VL,0.6,1,0.06,Rx0,0.0560872,
VL,0.6,1,0.06,Rx0,0.0256024,
VL,0.6,1,0.06,Rx0,0.0470471,
VL,0.6,1,0.06,Rx0,0.0942769,
VL,0.6,1,0.06,Rx0,0.0663736,
VL,0.6,1,0.06,Rx0,0.13298,
VL,0.6,1,0.06,Rx0,0.0488094,
VL,0.6,1,0.06,Rx0,0.0356501,
VL,0.6,1,0.06,Rx0,0.0080073,
VL,0.6,1,0.06,Rx0,0.180885,
VL,0.6,1,0.06,Rx0,0.057667,
VL,0.6,1,0.06,Rx0,0.0461365,
VL,0.6,1,0.06,Rx0,0.0101196,
VL,0.6,1,0.06,Rx0,0.0516947,
VL,0.6,1,0.06,Rx0,0.115328,
VL,0.6,1,0.06,Rx0,0.0246386,
VL,0.6,1,0.06,Rx0,0.065003,
VL,0.6,1,0.06,Rx0,0.0505329,
VL,0.6,1,0.06,Rx0,0.0891969,
VL,0.6,1,0.06,Rx0,0.030741,
VL,0.6,1,0.06,Rx0,0.328234,
VL,0.6,1,0.06,Rx0,0.0756176,
VL,0.6,1,0.06,Rx0,0.0131719,
VL,0.6,1,0.06,Rx0,0.108815,
VL,0.6,1,0.06,Rx0,0.00649122,
VL,0.6,1,0.06,Rx0,0.0675034,
VL,0.6,1,0.06,Rx0,0.0241432,
VL,0.6,1,0.06,Rx0,0.146541,
VL,0.6,1,0.06,Rx0,0.0384133,
VL,0.6,1,0.06,Rx0,0.0439065,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.000492408,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00797068,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00358276,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00743889,
VL,0.6,1,0.06,Rx1,0.0135911,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,1.74264e-05,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.015433,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0138216,
VL,0.6,1,0.06,Rx1,0.010071,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00642921,
VL,0.6,1,0.06,Rx1,0.00370765,
VL,0.6,1,0.06,Rx1,0.00452742,
VL,0.6,1,0.06,Rx1,0.000271148,
VL,0.6,1,0.06,Rx1,0.000177551,
VL,0.6,1,0.06,Rx1,0.00586423,
VL,0.6,1,0.06,Rx1,0.00376029,
VL,0.6,1,0.06,Rx1,0.0568778,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00821354,
VL,0.6,1,0.06,Rx1,0.00521717,
VL,0.6,1,0.06,Rx1,0.0106976,
VL,0.6,1,0.06,Rx1,0.000224728,
VL,0.6,1,0.06,Rx1,0.00251943,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0131226,
VL,0.6,1,0.06,Rx1,0.0190013,
VL,0.6,1,0.06,Rx1,0.00156902,
VL,0.6,1,0.06,Rx1,0.00232845,
VL,0.6,1,0.06,Rx1,0.0161724,
VL,0.6,1,0.06,Rx1,0.00305943,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0330144,
VL,0.6,1,0.06,Rx1,7.77924e-05,
VL,0.6,1,0.06,Rx1,0.0110366,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00373351,
VL,0.6,1,0.06,Rx1,0.00249063,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00961509,
VL,0.6,1,0.06,Rx1,0.00940286,
VL,0.6,1,0.06,Rx1,0.0132799,
VL,0.6,1,0.06,Rx1,0.00374495,
VL,0.6,1,0.06,Rx1,0.00289714,
VL,0.6,1,0.06,Rx1,0.00298813,
VL,0.6,1,0.06,Rx1,0.0042146,
VL,0.6,1,0.06,Rx1,0.000353828,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00187499,
VL,0.6,1,0.06,Rx1,0.00127791,
VL,0.6,1,0.06,Rx1,0.0132319,
VL,0.6,1,0.06,Rx1,0.00850401,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00148003,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00501787,
VL,0.6,1,0.06,Rx1,0.00688001,
VL,0.6,1,0.06,Rx1,0.00583425,
VL,0.6,1,0.06,Rx1,0.000190257,
VL,0.6,1,0.06,Rx1,0.0110503,
VL,0.6,1,0.06,Rx1,0.0146696,
VL,0.6,1,0.06,Rx1,0.0185476,
VL,0.6,1,0.06,Rx1,0.00393223,
VL,0.6,1,0.06,Rx1,0.000505548,
VL,0.6,1,0.06,Rx1,0.0230074,
VL,0.6,1,0.06,Rx1,0.000264191,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00538276,
VL,0.6,1,0.06,Rx1,0.00623934,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00480098,
VL,0.6,1,0.06,Rx1,0.00220879,
VL,0.6,1,0.06,Rx1,0.00533038,
VL,0.6,1,0.06,Rx1,0.000167327,
VL,0.6,1,0.06,Rx1,0.007015,
VL,0.6,1,0.06,Rx1,0.00168725,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00382919,
VL,0.6,1,0.06,Rx1,0.018786,
VL,0.6,1,0.06,Rx1,0.00674247,
VL,0.6,1,0.06,Rx1,0.00193206,
VL,0.6,1,0.06,Rx1,0.00476634,
VL,0.6,1,0.06,Rx1,0.00261519,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0102851,
VL,0.6,1,0.06,Rx1,0.00853687,
VL,0.6,1,0.06,Rx1,0.00111672,
VL,0.6,1,0.06,Rx1,0.000777107,
VL,0.6,1,0.06,Rx1,0.00281382,
VL,0.6,1,0.06,Rx1,0.000735005,
VL,0.6,1,0.06,Rx1,0.00265297,
VL,0.6,1,0.06,Rx1,0.00304062,
VL,0.6,1,0.06,Rx1,0.00214058,
VL,0.6,1,0.06,Rx1,0.000462595,
VL,0.6,1,0.06,Rx1,0.000507984,
VL,0.6,1,0.06,Rx1,0.00122373,
VL,0.6,1,0.06,Rx1,5.92572e-05,
VL,0.6,1,0.06,Rx1,0.0191026,
VL,0.6,1,0.06,Rx1,0.00148084,
VL,0.6,1,0.06,Rx1,0.00139051,
VL,0.6,1,0.06,Rx1,0.0764941,
VL,0.6,1,0.06,Rx1,0.0353779,
VL,0.6,1,0.06,Rx1,0.000977558,
VL,0.6,1,0.06,Rx1,0.0011059,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0101972,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0174596,
VL,0.6,1,0.06,Rx1,0.0161125,
VL,0.6,1,0.06,Rx1,0.0022587,
VL,0.6,1,0.06,Rx1,0.00166866,
VL,0.6,1,0.06,Rx1,0.00839916,
VL,0.6,1,0.06,Rx1,0.00871876,
VL,0.6,1,0.06,Rx1,0.00157141,
VL,0.6,1,0.06,Rx1,0.0576296,
VL,0.6,1,0.06,Rx1,0.00697995,
VL,0.6,1,0.06,Rx1,0.00372586,
VL,0.6,1,0.06,Rx1,0.0139431,
VL,0.6,1,0.06,Rx1,0.0095847,
VL,0.6,1,0.06,Rx1,0.00643505,
VL,0.6,1,0.06,Rx1,0.00572021,
VL,0.6,1,0.06,Rx1,0.0122312,
VL,0.6,1,0.06,Rx1,0.0112513,
VL,0.6,1,0.06,Rx1,0.0154184,
VL,0.6,1,0.06,Rx1,0.00374717,
VL,0.6,1,0.06,Rx1,0.0161458,
VL,0.6,1,0.06,Rx1,0.0073607,
VL,0.6,1,0.06,Rx1,0.0201511,
VL,0.6,1,0.06,Rx1,0.0183342,
VL,0.6,1,0.06,Rx1,0.000753286,
VL,0.6,1,0.06,Rx1,0.00850038,
VL,0.6,1,0.06,Rx1,0.000451946,
VL,0.6,1,0.06,Rx1,0.0147154,
VL,0.6,1,0.06,Rx1,0.00550757,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00469616,
VL,0.6,1,0.06,Rx1,0.00265724,
VL,0.6,1,0.06,Rx1,0.0013694,
VL,0.6,1,0.06,Rx1,0.0180346,
VL,0.6,1,0.06,Rx1,0.00643202,
VL,0.6,1,0.06,Rx1,0.0033671,
VL,0.6,1,0.06,Rx1,0.00518436,
VL,0.6,1,0.06,Rx1,0.0222269,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0118578,
VL,0.6,1,0.06,Rx1,6.82495e-05,
VL,0.6,1,0.06,Rx1,0.0362288,
VL,0.6,1,0.06,Rx1,0.0018957,
VL,0.6,1,0.06,Rx1,0.0123304,
VL,0.6,1,0.06,Rx1,0.00314694,
VL,0.6,1,0.06,Rx1,0.00496847,
VL,0.6,1,0.06,Rx1,0.0026318,
VL,0.6,1,0.06,Rx1,0.0144443,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00418043,
VL,0.6,1,0.06,Rx1,0.00268227,
VL,0.6,1,0.06,Rx1,0.00675241,
VL,0.6,1,0.06,Rx1,0.00130654,
VL,0.6,1,0.06,Rx1,0.050365,
VL,0.6,1,0.06,Rx1,0.0143072,
VL,0.6,1,0.06,Rx1,0.0242751,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.00680835,
VL,0.6,1,0.06,Rx1,0.00119455,
VL,0.6,1,0.06,Rx1,0.00138875,
VL,0.6,1,0.06,Rx1,0.00221605,
VL,0.6,1,0.06,Rx1,0.00310189,
VL,0.6,1,0.06,Rx1,0.00703712,
VL,0.6,1,0.06,Rx1,0.0052565,
VL,0.6,1,0.06,Rx1,0.00776891,
VL,0.6,1,0.06,Rx1,0.00242669,
VL,0.6,1,0.06,Rx1,0.000857554,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0148807,
VL,0.6,1,0.06,Rx1,0.00587827,
VL,0.6,1,0.06,Rx1,0.0195163,
VL,0.6,1,0.06,Rx1,0.00698292,
VL,0.6,1,0.06,Rx1,0.000392602,
VL,0.6,1,0.06,Rx1,0.0222602,
VL,0.6,1,0.06,Rx1,0.0254212,
VL,0.6,1,0.06,Rx1,0.00178938,
VL,0.6,1,0.06,Rx1,0.0275055,
VL,0.6,1,0.06,Rx1,0.0569107,
VL,0.6,1,0.06,Rx1,0.00758555,
VL,0.6,1,0.06,Rx1,0.00159715,
VL,0.6,1,0.06,Rx1,0.00904039,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0390762,
VL,0.6,1,0.06,Rx1,0.000605071,
VL,0.6,1,0.06,Rx1,0.01347,
VL,0.6,1,0.06,Rx1,0.00913465,
VL,0.6,1,0.06,Rx1,0.00457852,
VL,0.6,1,0.06,Rx1,0.00883912,
VL,0.6,1,0.06,Rx1,0.0224059,
VL,0.6,1,0.06,Rx1,0.017548,
VL,0.6,1,0.06,Rx1,0.012951,
VL,0.6,1,0.06,Rx1,0.00101614,
VL,0.6,1,0.06,Rx1,0.0146104,
VL,0.6,1,0.06,Rx1,0.00290092,
VL,0.6,1,0.06,Rx1,0.00148109,
VL,0.6,1,0.06,Rx1,0.00684921,
VL,0.6,1,0.06,Rx1,0.00275008,
VL,0.6,1,0.06,Rx1,0.000432005,
VL,0.6,1,0.06,Rx1,0.000536383,
VL,0.6,1,0.06,Rx1,0.0220388,
VL,0.6,1,0.06,Rx1,0.00341889,
VL,0.6,1,0.06,Rx1,0.004097,
VL,0.6,1,0.06,Rx1,0.00718913,
VL,0.6,1,0.06,Rx1,0.00761288,
VL,0.6,1,0.06,Rx1,0.0502597,
VL,0.6,1,0.06,Rx1,0.0870172,
VL,0.6,1,0.06,Rx1,0.0148035,
VL,0.6,1,0.06,Rx1,0.0077568,
VL,0.6,1,0.06,Rx1,0.00380251,
VL,0.6,1,0.06,Rx1,0.000286455,
VL,0.6,1,0.06,Rx1,0.000690024,
VL,0.6,1,0.06,Rx1,0.00326498,
VL,0.6,1,0.06,Rx1,0.00378162,
VL,0.6,1,0.06,Rx1,0.00192733,
VL,0.6,1,0.06,Rx1,0.00207244,
VL,0.6,1,0.06,Rx1,0.01237,
VL,0.6,1,0.06,Rx1,0.000209431,
VL,0.6,1,0.06,Rx1,0.0110873,
VL,0.6,1,0.06,Rx1,0.012877,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.023839,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0149012,
VL,0.6,1,0.06,Rx1,0.00421088,
VL,0.6,1,0.06,Rx1,0.0109999,
VL,0.6,1,0.06,Rx1,0.00470044,
VL,0.6,1,0.06,Rx1,0.00143613,
VL,0.6,1,0.06,Rx1,0.000644724,
VL,0.6,1,0.06,Rx1,0.0503101,
VL,0.6,1,0.06,Rx1,0.02458,
VL,0.6,1,0.06,Rx1,0.0332118,
VL,0.6,1,0.06,Rx1,0.0101499,
VL,0.6,1,0.06,Rx1,0.0120408,
VL,0.6,1,0.06,Rx1,0.0359711,
VL,0.6,1,0.06,Rx1,0.0169886,
VL,0.6,1,0.06,Rx1,0.0380876,
VL,0.6,1,0.06,Rx1,0.00481893,
VL,0.6,1,0.06,Rx1,6.32318e-05,
VL,0.6,1,0.06,Rx1,0.0167752,
VL,0.6,1,0.06,Rx1,0.00109494,
VL,0.6,1,0.06,Rx1,0.000718336,
VL,0.6,1,0.06,Rx1,0.00462138,
VL,0.6,1,0.06,Rx1,0.0200648,
VL,0.6,1,0.06,Rx1,0.0367778,
VL,0.6,1,0.06,Rx1,0.000236713,
VL,0.6,1,0.06,Rx1,0.0320602,
VL,0.6,1,0.06,Rx1,0.00190468,
VL,0.6,1,0.06,Rx1,0.0381541,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.000499742,
VL,0.6,1,0.06,Rx1,0.010694,
VL,0.6,1,0.06,Rx1,0.00714155,
VL,0.6,1,0.06,Rx1,0.00738141,
VL,0.6,1,0.06,Rx1,0.0198646,
VL,0.6,1,0.06,Rx1,0.000105288,
VL,0.6,1,0.06,Rx1,0.00844086,
VL,0.6,1,0.06,Rx1,2.41904e-05,
VL,0.6,1,0.06,Rx1,0.00617077,
VL,0.6,1,0.06,Rx1,0.0260175,
VL,0.6,1,0.06,Rx1,0.00293929,
VL,0.6,1,0.06,Rx1,0.000677108,
VL,0.6,1,0.06,Rx1,0.00351445,
VL,0.6,1,0.06,Rx1,0.00638846,
VL,0.6,1,0.06,Rx1,0.00136579,
VL,0.6,1,0.06,Rx1,0.00616617,
VL,0.6,1,0.06,Rx1,0.0563138,
VL,0.6,1,0.06,Rx1,0.0109737,
VL,0.6,1,0.06,Rx1,0.00498609,
VL,0.6,1,0.06,Rx1,0.00265627,
VL,0.6,1,0.06,Rx1,0.00474957,
VL,0.6,1,0.06,Rx1,0.051749,
VL,0.6,1,0.06,Rx1,0.000812266,
VL,0.6,1,0.06,Rx1,0.0159713,
VL,0.6,1,0.06,Rx1,0.0242426,
VL,0.6,1,0.06,Rx1,0.0490243,
VL,0.6,1,0.06,Rx1,0.0219302,
VL,0.6,1,0.06,Rx1,0.00280633,
VL,0.6,1,0.06,Rx1,0.0304165,
VL,0.6,1,0.06,Rx1,0.0222872,
VL,0.6,1,0.06,Rx1,0.00910784,
VL,0.6,1,0.06,Rx1,0.00361265,
VL,0.6,1,0.06,Rx1,0,
VL,0.6,1,0.06,Rx1,0.0125845,
VL,0.6,1,0.06,Rx1,0.00922687,
VL,0.6,1,0.06,Rx1,0.00388016,
VL,0.6,1,0.06,Rx1,0.0159152,
VL,0.6,1,0.06,Rx1,0.0243838,
VL,0.6,1,0.06,Rx1,0.0139356,
VL,0.6,1,0.06,Rx1,0.0036005,
VL,0.6,1,0.06,Rx1,0.035132,
VL,0.6,1,0.06,Rx1,0.00584637,
VL,0.6,1,0.06,Rx1,0.0280292,
VL,0.6,1,0.06,Rx1,0.0160273,
VL,0.6,1,0.06,Rx1,0.0279877,
VL,0.6,1,0.06,Rx1,0.00675401,
VL,0.6,1,0.06,Rx1,0.00907209,
VL,0.6,1,0.06,Rx1,0.00379289,
VL,0.6,1,0.06,Rx1,0.00247832,
VL,0.6,1,0.06,Rx1,0.00163287,
VL,0.6,1,0.06,Rx1,0.00795921,
VL,0.6,1,0.06,Rx1,0.000172095,
VL,0.6,1,0.06,Rx1,0.00497996,
VL,0.6,1,0.06,Rx1,0.00189402,
VL,0.6,1,0.06,Rx1,0.00480281,
VL,0.6,1,0.06,Rx1,0.0205582,
VL,0.6,1,0.06,Rx1,0.0198661,
